844363,400001,0.00105657742976551,0.00165350306312243,0.00263487786235132
844363,400002,1.77087350094243E-06,7.58612869413261E-06,1.05416184732996E-05
844363,400003,0.0161630602230369,0.0369867065070336,0.0598883899597364
844363,400004,0.000769600177849894,0.00100925341690621,0.00117565995546905
844363,400005,0.106459503471658,0.131311341375448,0.233362782960205
844363,400006,0.000390858700805012,0.000571031442124485,0.0011101484784762
844363,400007,0.000154437420249874,0.000160795174161131,0.000168404504309343
844363,400008,6.3410693207527E-05,0.000111702460666865,0.000172443359897449
844363,400009,0.00020586474180075,0.00034504182904026,0.000392485804700829
844363,400010,0.000291327616666041,0.000425519388148636,0.000476035616182328
844363,400011,0.875702511447072,0.875842553535916,0.920534007709079
844363,400012,0.000230990850727225,0.000298481395595318,0.000405975920724387
844363,400013,0.000322169400637645,0.000416495833981938,0.000473248424604493
844363,400014,0.000911846831931782,0.00112936122346187,0.00262255383812468
844363,400015,0.000791181588347951,0.000826090395808218,0.000846633337809451
844363,400016,9.85878462421457E-05,0.000109255926923849,0.000147921369954783
844363,400017,0.000482389771225065,0.00092444936850443,0.0018071729476587
844363,400018,7.98449118403944E-05,0.000108350648987381,0.000202245699809088
844363,400019,0.000251067266235231,0.000386278839868033,0.000684861562729041
844363,400020,3.44737783203842E-06,2.76001815598289E-05,4.5978416813461E-05
844363,400021,0.00365481196194047,0.00737320375851012,0.00811825087555603
844363,400022,0.00012343646504621,0.000339746368979354,0.000597573431023221
844363,400023,5.2189210099794E-05,0.000180280694003724,0.000188275506679704
844363,400024,0.00276827084599972,0.00316384781843904,0.00809006989675519
844363,400025,0.681509861546232,0.706020453385217,0.742054662553364
844363,400026,0.0537789202155239,0.0622109508482656,0.123760654402072
844363,400027,0.000903964814235003,0.000953447821021252,0.00180412460544939
844363,400028,0.000827694539598283,0.00096993364549595,0.00321448881020134
844363,400029,0.134655756100469,0.268101227429987,0.54819434464
844363,400030,0.000104907576435474,0.00038083887816809,0.0011387346753035
844363,400031,0.0471047061291276,0.0612534643142818,0.132704141939748
844363,400032,0.00339087261631523,0.00590188323647455,0.00612057152185548
844363,400033,0.00266550089061077,0.00334895292503529,0.00874363651135978
844363,400034,0.0329598500849519,0.0443463077860324,0.062534517704984
844363,400035,0.000232272088874143,0.000245577198712459,0.000308094085752168
844363,400036,3.37035881041566E-05,7.08331489873687E-05,7.62419838412256E-05
844363,400037,0.0395839723104815,0.0537087836953915,0.0601144865274482
844363,400038,0.00134071693542489,0.00213574577513871,0.00587607975699817
844363,400039,3.43865615957839E-05,4.00900919643277E-05,4.60711422474005E-05
844363,400040,0.0129900721198884,0.0152508641666172,0.0180011064843156
844363,400041,2.10514297605232E-05,0.000115426125130464,0.000123440482064702
844363,400042,5.02266604788449E-05,7.32425120167493E-05,0.000117076668025348
844363,400043,9.87290947529138E-05,0.000117153422121161,0.000170048894449318
844363,400044,6.17860341804986E-05,0.000108073925863412,0.000247323557871665
844363,400045,0.0368534451225492,0.0401843980497054,0.071754738120783
844363,400046,0.000268795622541739,0.000407258752310948,0.000652547438842391
844363,400047,0.000371193336056154,0.000536015796399996,0.000986945803307936
844363,400048,5.22231256246353E-05,6.61465380216265E-05,0.00017626020585041
844363,400049,8.47002482763011E-05,9.58701903296586E-05,0.000141976111762456
844363,400050,0.00753384747920193,0.00849707976246472,0.0131808454470366
844363,400051,0.000672576336301238,0.000889591218563524,0.00127355512141935
844363,400052,0.0128228823691619,0.0140024399724393,0.0230023951206628
844363,400053,0.697047918923234,0.733764347127733,0.794592089180157
844363,400054,5.9605346899022E-05,0.000104020176796989,0.00018074288969599
844363,400055,0.00125772188218537,0.00176819534493835,0.00201617404350356
844363,400056,0.00013455069281454,0.000333543096565382,0.000468220601922201
844363,400057,0.00244732696246782,0.0031555274812221,0.00600741888730771
844363,400058,7.68103286640594E-05,8.41753405982944E-05,0.000100675914654256
844363,400059,0.000643900146425376,0.000693954293116853,0.00218487489233525
844363,400060,0.00026081967508547,0.000398996630059135,0.00045332298240794
844363,400061,0.00914630137367546,0.0314159539242833,0.0350033993262904
844363,400062,0.000107841604460316,0.000144348851657952,0.000476039375675603
844363,400063,3.79073818349382E-06,3.08020213237042E-05,7.22905904809472E-05
844363,400064,0.000226901137804865,0.000502088974364234,0.00118809321759836
844363,400065,0.0576635513751807,0.0579792916400565,0.70234246676628
844363,400066,0.00139249737368501,0.00148817866344264,0.00297682069609007
844363,400067,0.000835697979340563,0.00191304955239416,0.00266094991872211
844363,400068,4.86849950958558E-06,1.90082621755671E-05,1.99730511335829E-05
844363,400069,0.00041572742292006,0.00107189221287163,0.00198319127442595
844363,400070,0.00195384282415396,0.00232562607774054,0.00426334637845722
844363,400071,4.53286054188058E-06,4.18771309528069E-05,8.12293388180292E-05
844363,400072,0.000589287684018859,0.000704261455660839,0.00168815865365182
844363,400073,0.0499387602000137,0.0699708406563421,0.100323438464376
844363,400074,0.000437716685531036,0.000800585335425073,0.00188481932324143
844363,400075,4.87437409844949E-05,5.45572592641206E-05,6.02819883785425E-05
844363,400076,0.000838437217405244,0.000903093858114504,0.00127301077745385
844363,400077,0.0316815381238778,0.0820634456097588,0.179557082073284
844363,400078,5.54198739795034E-05,0.000159437130235849,0.000365028897333604
844363,400079,0.00065796736680589,0.00128614216681817,0.003714099632769
844363,400080,0.126824170637302,0.13551827526108,0.154412490514133
844363,400081,0.0816337308240222,0.0860611119149145,0.14812691102413
844363,400082,0.000185756667082685,0.000227368297549638,0.00305497542875233
844363,400083,2.53251162894591E-05,5.52944199046146E-05,0.000111323779452257
844363,400084,0.00011543070133318,0.000118033919873228,0.000688286821512909
844363,400085,1.74393917190065E-05,2.34028892931376E-05,2.75624411399352E-05
844363,400086,0.000151627878033632,0.000174916267466642,0.000213312767844473
844363,400087,0.000188016243527716,0.000464129522257313,0.000576531532320719
844363,400088,0.000463352265464807,0.000477867630991912,0.00164061917015862
844363,400089,0.00597852211212092,0.00711490659548794,0.0181501866532074
844363,400090,2.31491638593828E-05,4.01100793826389E-05,6.95584075431446E-05
844363,400091,0.000294039162329481,0.000426763355798838,0.00043220821845689
844363,400092,0.000690779394052259,0.00070755183993679,0.00265980693865544
844363,400093,1.91039096194164E-06,4.67955475702985E-05,4.74720382228547E-05
844363,400094,0.00135787686781091,0.00378977770081412,0.00393373790891614
844363,400095,0.261938697269329,0.308238099598785,0.45288277662923
844363,400096,0.000860771284587887,0.00102410851132882,0.0026127153138786
844363,400097,0.000947180892701876,0.0018615863462229,0.00305835119925089
844363,400098,4.07620645412818E-05,0.00016176881694156,0.000186587233143519
844363,400099,0.000371152346481044,0.000527965552495219,0.000853830212984554
844363,400100,0.0240373593096107,0.0243662061588691,0.0531104863137537
844363,400101,0.000353682527095228,0.000567080297137288,0.00177890535432176
844363,400102,2.06372502687299E-05,7.0315232569424E-05,8.73231855867202E-05
844363,400103,0.000185978300431721,0.000186960394314237,0.000307542236101077
844363,400104,0.000467373336683668,0.000482688570463696,0.00165543319934363
844363,400105,4.94876669109709E-05,0.000105510520712094,0.000197335532429155
844363,400106,0.000559682670051616,0.000690337535378719,0.00211005862219306
844363,400107,0.00040706038242038,0.000789747857980554,0.00223213249671137
844363,400108,6.02574656877225E-05,0.000166858060353857,0.000223222653341091
844363,400109,9.35061802576905E-05,9.48099905505722E-05,0.000116193156091758
844363,400110,0.000671012624743557,0.000780960944045096,0.00203762877872056
844363,400111,0.000366510145447581,0.000497189273875177,0.000977072928422194
844363,400112,0.0540753536488912,0.0649161353290263,0.154251585003421
844363,400113,2.92237983000761E-05,0.000163729845023825,0.000164943036572713
844363,400114,0.000366920462101238,0.000524797165258936,0.00120961195199971
844363,400115,0.00123411508486907,0.00250763078058982,0.00279058375194307
844363,400116,0.00102929496186734,0.00123643083976815,0.00326657381789754
844363,400117,0.000126978362434308,0.000153798925014468,0.000369895448615292
844363,400118,2.86917376559153E-05,4.51061980077261E-05,5.58857815204206E-05
844363,400119,0.00587661552266852,0.00744401992605571,0.0143866924177331
844363,400120,0.00115319946471133,0.00185529580646893,0.00333803631583516
844363,400121,0.0207023550042047,0.0326131984771592,0.0390309775280105
844363,400122,0.000619444788669802,0.00100024209839152,0.00244184395444024
844363,400123,0.000148017604856797,0.000191316223353538,0.000326882445969129
